scenario,scenario_name,success,collision,reason_for_failure,gif_path,task_time_s,avg_speed_mps,min_clearance_m,t_c_s,t95_s,Omega_bar,C_Omega,URR
recorded/hand-crafted/BRA_VilaVelha-92_1_T-10.xml,BRA_VilaVelha-92_1_T-10,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/BRA_VilaVelha-92_1_T-10.gif,3.3000000000000003,11.397978975166483,3.4819286023264757,0.6475223700205485,0.9493277072906494,2.6363636363636362,0.9696969696969697,0.0
recorded/hand-crafted/vv_samples/vv_001.xml,vv_001,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_001.gif,3.6,10.300277304395244,3.146398846939652,0.513796759976281,0.8629083633422852,2.4722222222222223,0.9722222222222222,0.0
recorded/hand-crafted/vv_samples/vv_002.xml,vv_002,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_002.gif,3.0,12.434731591036858,3.34050259700702,0.3599710782368978,0.6263979196548459,2.533333333333333,0.9333333333333333,0.0
recorded/hand-crafted/vv_samples/vv_003.xml,vv_003,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_003.gif,3.1,12.064166949357851,3.49867483357249,0.7309856107158046,1.094924807548523,2.774193548387097,0.9354838709677419,0.0
recorded/hand-crafted/vv_samples/vv_004.xml,vv_004,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_004.gif,3.3000000000000003,11.294283016846762,2.894947579613057,0.47401287338950415,0.733912467956543,2.5757575757575757,0.8484848484848485,0.0
recorded/hand-crafted/vv_samples/vv_005.xml,vv_005,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_005.gif,3.2,11.63752503034558,3.504650197913106,0.6261567249894142,0.8857074141502379,2.78125,0.9375,0.0
recorded/hand-crafted/vv_samples/vv_006.xml,vv_006,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_006.gif,3.0,12.181904266451665,3.502292862599233,0.6693701346715292,0.8653421521186828,2.7666666666666666,0.9333333333333333,0.0
recorded/hand-crafted/vv_samples/vv_007.xml,vv_007,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_007.gif,3.6,11.070004517760283,3.3444702370983705,0.4826027750968933,0.821581244468689,2.611111111111111,0.8888888888888888,0.0
recorded/hand-crafted/vv_samples/vv_008.xml,vv_008,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_008.gif,3.5,10.55025506124693,3.3902945589806586,0.876838629586356,1.327261972427368,2.4857142857142858,0.9714285714285714,0.0
recorded/hand-crafted/vv_samples/vv_009.xml,vv_009,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_009.gif,3.0,12.241507948890034,2.874378427346536,0.5001669724782308,0.8655312061309814,2.6333333333333333,0.9,0.0
recorded/hand-crafted/vv_samples/vv_010.xml,vv_010,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_010.gif,3.0,12.267409431557317,4.27033476548672,0.628325899442037,0.8862321615219115,2.8333333333333335,1.0,0.0
recorded/hand-crafted/vv_samples/vv_011.xml,vv_011,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_011.gif,3.2,11.746301902378598,3.3014330478540894,0.636822983622551,0.9605712652206421,2.5,0.9375,0.0
recorded/hand-crafted/vv_samples/vv_012.xml,vv_012,True,False,,/home/yanjun/NewDisk/beliefplanning/planner/Frenet/results/method_compare_20_v5/ours_wo_Rec/gifs/vv_012.gif,3.2,11.629267210722904,3.5123244205657715,0.6549867019057274,0.8979133486747741,2.78125,0.9375,0.0
